Score,Type,Model,Classifier,Contrast_name,Balanced_accuracy
1.0,train,svm_kernel_tuned,12,nBack_con_0002,1.0
0.625,test,svm_kernel_tuned,12,nBack_con_0002,0.6508951406649617
0.6226415094339622,train,naive_bayes,12,nBack_con_0002,0.6169150285351934
0.45,test,naive_bayes,12,nBack_con_0002,0.4603580562659847
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.575,test,decision_tree,12,nBack_con_0002,0.5767263427109974
1.0,train,rfc,12,nBack_con_0002,1.0
0.6,test,rfc,12,nBack_con_0002,0.629156010230179
0.9182389937106918,train,logistic_regression,12,nBack_con_0002,0.9189124920735574
0.625,test,logistic_regression,12,nBack_con_0002,0.6355498721227621
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.5,test,svm_kernel_default,12,nBack_con_0002,0.5252525252525253
0.9874213836477987,train,svm_kernel_tuned,12,nBack_con_0002,0.9874089325308837
0.7,test,svm_kernel_tuned,12,nBack_con_0002,0.6919191919191919
0.559748427672956,train,naive_bayes,12,nBack_con_0002,0.5553531834019638
0.3,test,naive_bayes,12,nBack_con_0002,0.3181818181818182
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.525,test,decision_tree,12,nBack_con_0002,0.5227272727272727
1.0,train,rfc,12,nBack_con_0002,1.0
0.5,test,rfc,12,nBack_con_0002,0.5101010101010102
0.9308176100628931,train,logistic_regression,12,nBack_con_0002,0.9305511561609122
0.575,test,logistic_regression,12,nBack_con_0002,0.5782828282828283
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.625,test,svm_kernel_default,12,nBack_con_0002,0.625
0.8427672955974843,train,svm_kernel_tuned,12,nBack_con_0002,0.842879746835443
0.475,test,svm_kernel_tuned,12,nBack_con_0002,0.47500000000000003
0.610062893081761,train,naive_bayes,12,nBack_con_0002,0.6092563291139241
0.325,test,naive_bayes,12,nBack_con_0002,0.325
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.4,test,decision_tree,12,nBack_con_0002,0.4
1.0,train,rfc,12,nBack_con_0002,1.0
0.475,test,rfc,12,nBack_con_0002,0.475
0.949685534591195,train,logistic_regression,12,nBack_con_0002,0.9498417721518988
0.55,test,logistic_regression,12,nBack_con_0002,0.55
1.0,train,svm_kernel_default,12,nBack_con_0002,1.0
0.45,test,svm_kernel_default,12,nBack_con_0002,0.5925925925925926
0.5471698113207547,train,svm_kernel_tuned,12,nBack_con_0002,0.5
0.325,test,svm_kernel_tuned,12,nBack_con_0002,0.5
0.6163522012578616,train,naive_bayes,12,nBack_con_0002,0.5979406130268199
0.35,test,naive_bayes,12,nBack_con_0002,0.4387464387464387
1.0,train,decision_tree,12,nBack_con_0002,1.0
0.525,test,decision_tree,12,nBack_con_0002,0.5683760683760684
