contrast,class,Model,original_accuracy
Faces_con_0005,31,svm_kernel_default,0.5952380952380952
Faces_con_0005,31,svm_kernel_tuned,0.5595238095238095
Faces_con_0005,31,rfc,0.5
Faces_con_0005,31,logistic_regression,0.5714285714285714
Faces_con_0005,31,svm_kernel_default,0.4967105263157895
Faces_con_0005,31,svm_kernel_tuned,0.5970394736842105
Faces_con_0005,31,rfc,0.5707236842105263
Faces_con_0005,31,logistic_regression,0.606907894736842
Faces_con_0005,31,svm_kernel_default,0.6258169934640523
Faces_con_0005,31,svm_kernel_tuned,0.6584967320261439
Faces_con_0005,31,rfc,0.5686274509803921
Faces_con_0005,31,logistic_regression,0.630718954248366
Faces_con_0005,31,svm_kernel_default,0.4330065359477124
Faces_con_0005,31,svm_kernel_tuned,0.4558823529411765
Faces_con_0005,31,rfc,0.6045751633986928
Faces_con_0005,31,logistic_regression,0.5114379084967321
Faces_con_0005,31,svm_kernel_default,0.4820261437908498
Faces_con_0005,31,svm_kernel_tuned,0.4852941176470588
Faces_con_0005,31,rfc,0.4558823529411765
Faces_con_0005,31,logistic_regression,0.42810457516339867
Faces_con_0005,31,svm_kernel_default,0.44166666666666665
Faces_con_0005,31,svm_kernel_tuned,0.6333333333333333
Faces_con_0005,31,rfc,0.5
Faces_con_0005,31,logistic_regression,0.5666666666666667
Faces_con_0005,31,svm_kernel_default,0.565359477124183
Faces_con_0005,31,svm_kernel_tuned,0.5408496732026145
Faces_con_0005,31,rfc,0.6290849673202614
Faces_con_0005,31,logistic_regression,0.5702614379084967
Faces_con_0005,31,svm_kernel_default,0.4916666666666667
Faces_con_0005,31,svm_kernel_tuned,0.5166666666666666
Faces_con_0005,31,rfc,0.43333333333333335
Faces_con_0005,31,logistic_regression,0.45
Faces_con_0005,31,svm_kernel_default,0.5333333333333333
Faces_con_0005,31,svm_kernel_tuned,0.44166666666666665
Faces_con_0005,31,rfc,0.5333333333333333
Faces_con_0005,31,logistic_regression,0.5
Faces_con_0005,31,svm_kernel_default,0.5115131578947368
Faces_con_0005,31,svm_kernel_tuned,0.6332236842105263
Faces_con_0005,31,rfc,0.5855263157894737
Faces_con_0005,31,logistic_regression,0.5707236842105263
Faces_con_0005,31,svm_kernel_default,0.5952380952380952
Faces_con_0005,31,svm_kernel_tuned,0.4880952380952381
Faces_con_0005,31,rfc,0.5952380952380952
Faces_con_0005,31,logistic_regression,0.5714285714285714
Faces_con_0005,31,svm_kernel_default,0.5
Faces_con_0005,31,svm_kernel_tuned,0.5
Faces_con_0005,31,rfc,0.5952380952380952
Faces_con_0005,31,logistic_regression,0.4642857142857143
Faces_con_0005,31,svm_kernel_default,0.553921568627451
Faces_con_0005,31,svm_kernel_tuned,0.4869281045751634
Faces_con_0005,31,rfc,0.5441176470588236
Faces_con_0005,31,logistic_regression,0.6013071895424837
Faces_con_0005,31,svm_kernel_default,0.3758169934640523
Faces_con_0005,31,svm_kernel_tuned,0.4558823529411765
Faces_con_0005,31,rfc,0.4313725490196079
Faces_con_0005,31,logistic_regression,0.4248366013071896
Faces_con_0005,31,svm_kernel_default,0.4285714285714286
Faces_con_0005,31,svm_kernel_tuned,0.4880952380952381
Faces_con_0005,31,rfc,0.5119047619047619
Faces_con_0005,31,logistic_regression,0.5
Faces_con_0005,31,svm_kernel_default,0.4667832167832168
Faces_con_0005,31,svm_kernel_tuned,0.5419580419580419
Faces_con_0005,31,rfc,0.5646853146853147
Faces_con_0005,31,logistic_regression,0.5419580419580419
Faces_con_0005,31,svm_kernel_default,0.4818840579710145
Faces_con_0005,31,svm_kernel_tuned,0.5489130434782609
Faces_con_0005,31,rfc,0.5452898550724637
Faces_con_0005,31,logistic_regression,0.5489130434782609
Faces_con_0005,31,svm_kernel_default,0.4666666666666667
Faces_con_0005,31,svm_kernel_tuned,0.5583333333333333
Faces_con_0005,31,rfc,0.45
Faces_con_0005,31,logistic_regression,0.5416666666666667
Faces_con_0005,31,svm_kernel_default,0.3571428571428571
Faces_con_0005,31,svm_kernel_tuned,0.4523809523809523
Faces_con_0005,31,rfc,0.3809523809523809
Faces_con_0005,31,logistic_regression,0.4523809523809523
Faces_con_0005,31,svm_kernel_default,0.4880952380952381
Faces_con_0005,31,svm_kernel_tuned,0.5595238095238095
Faces_con_0005,31,rfc,0.5595238095238095
Faces_con_0005,31,logistic_regression,0.42857142857142855
Faces_con_0005,31,svm_kernel_default,0.3688811188811189
Faces_con_0005,31,svm_kernel_tuned,0.4195804195804196
Faces_con_0005,31,rfc,0.4895104895104895
Faces_con_0005,31,logistic_regression,0.3811188811188812
Faces_con_0005,31,svm_kernel_default,0.575657894736842
Faces_con_0005,31,svm_kernel_tuned,0.5328947368421053
Faces_con_0005,31,rfc,0.5180921052631579
Faces_con_0005,31,logistic_regression,0.5542763157894737
Faces_con_0005,31,svm_kernel_default,0.5357142857142857
Faces_con_0005,31,svm_kernel_tuned,0.4047619047619048
Faces_con_0005,31,rfc,0.4523809523809523
Faces_con_0005,31,logistic_regression,0.3571428571428571
Faces_con_0005,31,svm_kernel_default,0.5952380952380952
Faces_con_0005,31,svm_kernel_tuned,0.6547619047619048
Faces_con_0005,31,rfc,0.6309523809523809
Faces_con_0005,31,logistic_regression,0.5714285714285714
Faces_con_0005,31,svm_kernel_default,0.4248366013071896
Faces_con_0005,31,svm_kernel_tuned,0.488562091503268
Faces_con_0005,31,rfc,0.5751633986928104
Faces_con_0005,31,logistic_regression,0.5163398692810457
Faces_con_0005,31,svm_kernel_default,0.5227272727272727
Faces_con_0005,31,svm_kernel_tuned,0.4825174825174825
Faces_con_0005,31,rfc,0.5279720279720279
Faces_con_0005,31,logistic_regression,0.4667832167832168
Faces_con_0005,31,svm_kernel_default,0.4666666666666667
Faces_con_0005,31,svm_kernel_tuned,0.65
Faces_con_0005,31,rfc,0.4583333333333333
Faces_con_0005,31,logistic_regression,0.5833333333333333
Faces_con_0005,31,svm_kernel_default,0.5345394736842105
Faces_con_0005,31,svm_kernel_tuned,0.5592105263157895
Faces_con_0005,31,rfc,0.4555921052631578
Faces_con_0005,31,logistic_regression,0.475328947368421
Faces_con_0005,31,svm_kernel_default,0.5961538461538461
Faces_con_0005,31,svm_kernel_tuned,0.5811965811965812
Faces_con_0005,31,rfc,0.6196581196581197
Faces_con_0005,31,logistic_regression,0.6196581196581197
Faces_con_0005,31,svm_kernel_default,0.5702614379084967
Faces_con_0005,31,svm_kernel_tuned,0.5279605263157895
Faces_con_0005,31,rfc,0.5130718954248366
Faces_con_0005,31,logistic_regression,0.4819078947368421
