contrast,class,Model,original_accuracy
Faces_con_0003,31,logistic_regression,0.6584967320261439
Faces_con_0003,31,svm_kernel_default,0.4642857142857143
Faces_con_0003,31,svm_kernel_tuned,0.4642857142857143
Faces_con_0003,31,rfc,0.5357142857142857
Faces_con_0003,31,logistic_regression,0.5595238095238095
Faces_con_0003,31,svm_kernel_default,0.4313725490196079
Faces_con_0003,31,svm_kernel_tuned,0.4313725490196079
Faces_con_0003,31,rfc,0.5441176470588236
Faces_con_0003,31,logistic_regression,0.5147058823529411
Faces_con_0003,31,svm_kernel_default,0.475328947368421
Faces_con_0003,31,svm_kernel_tuned,0.475328947368421
Faces_con_0003,31,rfc,0.638157894736842
Faces_con_0003,31,logistic_regression,0.4819078947368421
Faces_con_0003,31,svm_kernel_default,0.30000000000000004
Faces_con_0003,31,svm_kernel_tuned,0.30000000000000004
Faces_con_0003,31,rfc,0.375
Faces_con_0003,31,logistic_regression,0.375
Faces_con_0003,31,svm_kernel_default,0.4588815789473684
Faces_con_0003,31,svm_kernel_tuned,0.4588815789473684
Faces_con_0003,31,rfc,0.3914473684210527
Faces_con_0003,31,logistic_regression,0.5542763157894737
Faces_con_0003,31,svm_kernel_default,0.5506993006993007
Faces_con_0003,31,svm_kernel_tuned,0.5506993006993007
Faces_con_0003,31,rfc,0.6416083916083917
Faces_con_0003,31,logistic_regression,0.4737762237762238
Faces_con_0003,31,svm_kernel_default,0.5490196078431372
Faces_con_0003,31,svm_kernel_tuned,0.5490196078431372
Faces_con_0003,31,rfc,0.5506535947712419
Faces_con_0003,31,logistic_regression,0.5098039215686274
Faces_con_0003,31,svm_kernel_default,0.4404761904761905
Faces_con_0003,31,svm_kernel_tuned,0.4404761904761905
Faces_con_0003,31,rfc,0.4642857142857143
Faces_con_0003,31,logistic_regression,0.5
Faces_con_0003,31,svm_kernel_default,0.44021739130434784
Faces_con_0003,31,svm_kernel_tuned,0.44021739130434784
Faces_con_0003,31,rfc,0.6141304347826086
Faces_con_0003,31,logistic_regression,0.5942028985507246
Faces_con_0003,31,svm_kernel_default,0.5164473684210527
Faces_con_0003,31,svm_kernel_tuned,0.5164473684210527
Faces_con_0003,31,rfc,0.29276315789473684
Faces_con_0003,31,logistic_regression,0.513157894736842
Faces_con_0003,31,svm_kernel_default,0.4761904761904762
Faces_con_0003,31,svm_kernel_tuned,0.4761904761904762
Faces_con_0003,31,rfc,0.6071428571428572
Faces_con_0003,31,logistic_regression,0.6071428571428572
Faces_con_0003,31,svm_kernel_default,0.5595238095238095
Faces_con_0003,31,svm_kernel_tuned,0.5595238095238095
Faces_con_0003,31,rfc,0.5595238095238095
Faces_con_0003,31,logistic_regression,0.6071428571428572
Faces_con_0003,31,svm_kernel_default,0.4787581699346405
Faces_con_0003,31,svm_kernel_tuned,0.4787581699346405
Faces_con_0003,31,rfc,0.5702614379084967
Faces_con_0003,31,logistic_regression,0.6274509803921569
Faces_con_0003,31,svm_kernel_default,0.575
Faces_con_0003,31,svm_kernel_tuned,0.575
Faces_con_0003,31,rfc,0.3416666666666667
Faces_con_0003,31,logistic_regression,0.475
Faces_con_0003,31,svm_kernel_default,0.475
Faces_con_0003,31,svm_kernel_tuned,0.475
Faces_con_0003,31,rfc,0.5166666666666666
Faces_con_0003,31,logistic_regression,0.475
Faces_con_0003,31,svm_kernel_default,0.5357142857142857
Faces_con_0003,31,svm_kernel_tuned,0.5357142857142857
Faces_con_0003,31,rfc,0.5476190476190477
Faces_con_0003,31,logistic_regression,0.75
Faces_con_0003,31,svm_kernel_default,0.4934640522875817
Faces_con_0003,31,svm_kernel_tuned,0.4934640522875817
Faces_con_0003,31,rfc,0.3758169934640523
Faces_con_0003,31,logistic_regression,0.6879084967320261
Faces_con_0003,31,svm_kernel_default,0.5238095238095238
Faces_con_0003,31,svm_kernel_tuned,0.5238095238095238
Faces_con_0003,31,rfc,0.4761904761904762
Faces_con_0003,31,logistic_regression,0.5357142857142857
Faces_con_0003,31,svm_kernel_default,0.544407894736842
Faces_con_0003,31,svm_kernel_default,0.5583333333333333
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.4916666666666666
Faces_con_0003,31,logistic_regression,0.4583333333333334
Faces_con_0003,31,svm_kernel_default,0.4313725490196079
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5179738562091504
Faces_con_0003,31,logistic_regression,0.43464052287581706
Faces_con_0003,31,svm_kernel_default,0.4506578947368421
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.4144736842105263
Faces_con_0003,31,logistic_regression,0.5805921052631579
Faces_con_0003,31,svm_kernel_default,0.5
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.4880952380952381
Faces_con_0003,31,logistic_regression,0.6309523809523809
Faces_con_0003,31,svm_kernel_default,0.5714285714285714
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5476190476190477
Faces_con_0003,31,logistic_regression,0.6071428571428572
Faces_con_0003,31,svm_kernel_default,0.5604575163398693
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5669934640522876
Faces_con_0003,31,logistic_regression,0.6830065359477124
Faces_con_0003,31,svm_kernel_default,0.4918300653594772
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.6258169934640523
Faces_con_0003,31,logistic_regression,0.4852941176470588
Faces_con_0003,31,svm_kernel_default,0.6274509803921569
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5196078431372549
Faces_con_0003,31,logistic_regression,0.4591503267973857
Faces_con_0003,31,svm_kernel_default,0.4833333333333333
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5333333333333333
Faces_con_0003,31,logistic_regression,0.6083333333333334
Faces_con_0003,31,svm_kernel_default,0.40032679738562094
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.3986928104575164
Faces_con_0003,31,logistic_regression,0.4526143790849674
Faces_con_0003,31,svm_kernel_default,0.4047619047619048
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.4642857142857143
Faces_con_0003,31,logistic_regression,0.5357142857142857
Faces_con_0003,31,svm_kernel_default,0.5054347826086957
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5489130434782609
Faces_con_0003,31,logistic_regression,0.6358695652173914
Faces_con_0003,31,svm_kernel_default,0.5657894736842105
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.587171052631579
Faces_con_0003,31,logistic_regression,0.5657894736842105
Faces_con_0003,31,svm_kernel_default,0.5179738562091504
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.3741830065359477
Faces_con_0003,31,logistic_regression,0.4591503267973857
Faces_con_0003,31,svm_kernel_default,0.4580419580419579
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.4965034965034965
Faces_con_0003,31,logistic_regression,0.5804195804195804
Faces_con_0003,31,svm_kernel_default,0.4615384615384616
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.3916083916083916
Faces_con_0003,31,logistic_regression,0.6188811188811189
Faces_con_0003,31,svm_kernel_default,0.4166666666666666
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.31666666666666665
Faces_con_0003,31,logistic_regression,0.5416666666666667
Faces_con_0003,31,svm_kernel_default,0.525
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5416666666666667
Faces_con_0003,31,logistic_regression,0.44166666666666665
Faces_con_0003,31,svm_kernel_default,0.4583333333333334
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.45
Faces_con_0003,31,logistic_regression,0.5166666666666666
Faces_con_0003,31,svm_kernel_default,0.42857142857142855
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.4642857142857143
Faces_con_0003,31,logistic_regression,0.5714285714285714
Faces_con_0003,31,svm_kernel_default,0.5595238095238095
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.4404761904761905
Faces_con_0003,31,logistic_regression,0.5119047619047619
Faces_con_0003,31,svm_kernel_default,0.5714285714285714
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5
Faces_con_0003,31,logistic_regression,0.7023809523809523
Faces_con_0003,31,svm_kernel_default,0.5052447552447552
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.3356643356643357
Faces_con_0003,31,logistic_regression,0.5734265734265734
Faces_con_0003,31,svm_kernel_default,0.5473856209150327
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.315359477124183
Faces_con_0003,31,logistic_regression,0.4542483660130721
Faces_con_0003,31,svm_kernel_default,0.6029411764705883
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5473856209150327
Faces_con_0003,31,logistic_regression,0.5996732026143792
Faces_con_0003,31,svm_kernel_default,0.5542763157894737
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.6644736842105263
Faces_con_0003,31,logistic_regression,0.5921052631578947
Faces_con_0003,31,svm_kernel_default,0.44021739130434784
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5271739130434783
Faces_con_0003,31,logistic_regression,0.5507246376811594
Faces_con_0003,31,svm_kernel_default,0.4916666666666667
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5166666666666666
Faces_con_0003,31,logistic_regression,0.6083333333333334
Faces_con_0003,31,svm_kernel_default,0.444078947368421
Faces_con_0003,31,svm_kernel_tuned,0.4736842105263158
Faces_con_0003,31,rfc,0.4078947368421053
Faces_con_0003,31,logistic_regression,0.4720394736842105
Faces_con_0003,31,svm_kernel_default,0.5296052631578947
Faces_con_0003,31,svm_kernel_tuned,0.5
Faces_con_0003,31,rfc,0.5855263157894737
Faces_con_0003,31,logistic_regression,0.5034965034965035
