contrast,class,Model,original_accuracy
nBack_con_0002,23,svm_kernel_default,0.566951566951567
nBack_con_0002,23,svm_kernel_tuned,0.6239316239316239
nBack_con_0002,23,rfc,0.6438746438746439
nBack_con_0002,23,logistic_regression,0.50997150997151
nBack_con_0002,23,svm_kernel_default,0.5889724310776943
nBack_con_0002,23,svm_kernel_tuned,0.575187969924812
nBack_con_0002,23,rfc,0.6491228070175439
nBack_con_0002,23,logistic_regression,0.525062656641604
nBack_con_0002,23,svm_kernel_default,0.606060606060606
nBack_con_0002,23,svm_kernel_tuned,0.5858585858585859
nBack_con_0002,23,rfc,0.606060606060606
nBack_con_0002,23,logistic_regression,0.5681818181818181
nBack_con_0002,23,svm_kernel_default,0.5852130325814536
nBack_con_0002,23,svm_kernel_tuned,0.5488721804511278
nBack_con_0002,23,rfc,0.6566416040100251
nBack_con_0002,23,logistic_regression,0.62531328320802
nBack_con_0002,23,svm_kernel_default,0.4898989898989899
nBack_con_0002,23,svm_kernel_tuned,0.4949494949494949
nBack_con_0002,23,rfc,0.6010101010101011
nBack_con_0002,23,logistic_regression,0.5277777777777778
nBack_con_0002,23,svm_kernel_default,0.5350877192982456
nBack_con_0002,23,svm_kernel_tuned,0.6303258145363408
nBack_con_0002,23,rfc,0.6278195488721805
nBack_con_0002,23,logistic_regression,0.4987468671679198
nBack_con_0002,23,svm_kernel_default,0.5538847117794485
nBack_con_0002,23,svm_kernel_tuned,0.6015037593984962
nBack_con_0002,23,rfc,0.6491228070175439
nBack_con_0002,23,logistic_regression,0.5300751879699248
nBack_con_0002,23,svm_kernel_default,0.4583333333333334
nBack_con_0002,23,svm_kernel_tuned,0.5729166666666666
nBack_con_0002,23,rfc,0.5729166666666666
nBack_con_0002,23,logistic_regression,0.5208333333333334
nBack_con_0002,23,svm_kernel_default,0.5333333333333333
nBack_con_0002,23,svm_kernel_tuned,0.54
nBack_con_0002,23,rfc,0.5133333333333333
nBack_con_0002,23,logistic_regression,0.54
nBack_con_0002,23,svm_kernel_default,0.5852130325814536
nBack_con_0002,23,svm_kernel_tuned,0.6541353383458646
nBack_con_0002,23,rfc,0.6566416040100251
nBack_con_0002,23,logistic_regression,0.6015037593984962
nBack_con_0002,23,svm_kernel_default,0.625
nBack_con_0002,23,svm_kernel_tuned,0.6000000000000001
nBack_con_0002,23,rfc,0.7
nBack_con_0002,23,logistic_regression,0.575
nBack_con_0002,23,svm_kernel_default,0.55
nBack_con_0002,23,svm_kernel_tuned,0.45
nBack_con_0002,23,rfc,0.625
nBack_con_0002,23,logistic_regression,0.475
nBack_con_0002,23,svm_kernel_default,0.4774436090225563
nBack_con_0002,23,svm_kernel_tuned,0.4824561403508771
nBack_con_0002,23,rfc,0.5087719298245614
nBack_con_0002,23,logistic_regression,0.4824561403508771
nBack_con_0002,23,svm_kernel_default,0.520460358056266
nBack_con_0002,23,svm_kernel_tuned,0.4974424552429668
nBack_con_0002,23,rfc,0.6074168797953964
nBack_con_0002,23,logistic_regression,0.4462915601023018
nBack_con_0002,23,svm_kernel_default,0.4116161616161616
nBack_con_0002,23,svm_kernel_tuned,0.606060606060606
nBack_con_0002,23,rfc,0.5732323232323233
nBack_con_0002,23,logistic_regression,0.6010101010101011
nBack_con_0002,23,svm_kernel_default,0.4696969696969697
nBack_con_0002,23,svm_kernel_tuned,0.5050505050505051
nBack_con_0002,23,rfc,0.40909090909090906
nBack_con_0002,23,logistic_regression,0.5606060606060606
nBack_con_0002,23,svm_kernel_default,0.5375939849624061
nBack_con_0002,23,svm_kernel_tuned,0.525062656641604
nBack_con_0002,23,rfc,0.474937343358396
nBack_con_0002,23,logistic_regression,0.525062656641604
nBack_con_0002,23,svm_kernel_default,0.5952380952380952
nBack_con_0002,23,svm_kernel_tuned,0.6011904761904762
nBack_con_0002,23,rfc,0.5595238095238095
nBack_con_0002,23,logistic_regression,0.5476190476190476
nBack_con_0002,23,svm_kernel_default,0.4667519181585678
nBack_con_0002,23,svm_kernel_tuned,0.6496163682864451
nBack_con_0002,23,rfc,0.6278772378516624
nBack_con_0002,23,logistic_regression,0.5549872122762148
nBack_con_0002,23,svm_kernel_default,0.5225563909774436
nBack_con_0002,23,svm_kernel_tuned,0.5989974937343359
nBack_con_0002,23,rfc,0.5012531328320802
nBack_con_0002,23,logistic_regression,0.4699248120300752
nBack_con_0002,23,svm_kernel_default,0.5
nBack_con_0002,23,svm_kernel_tuned,0.6666666666666667
nBack_con_0002,23,rfc,0.6666666666666667
nBack_con_0002,23,logistic_regression,0.6145833333333333
nBack_con_0002,23,svm_kernel_default,0.5533333333333333
nBack_con_0002,23,svm_kernel_tuned,0.5066666666666667
nBack_con_0002,23,rfc,0.5133333333333334
nBack_con_0002,23,logistic_regression,0.54
nBack_con_0002,23,svm_kernel_default,0.6893939393939394
nBack_con_0002,23,svm_kernel_tuned,0.595959595959596
nBack_con_0002,23,rfc,0.6010101010101011
nBack_con_0002,23,logistic_regression,0.6287878787878788
nBack_con_0002,23,svm_kernel_default,0.4666666666666667
nBack_con_0002,23,svm_kernel_tuned,0.54
nBack_con_0002,23,rfc,0.5733333333333333
nBack_con_0002,23,logistic_regression,0.4666666666666667
nBack_con_0002,23,svm_kernel_default,0.5249999999999999
nBack_con_0002,23,svm_kernel_tuned,0.5249999999999999
nBack_con_0002,23,rfc,0.6499999999999999
nBack_con_0002,23,logistic_regression,0.575
nBack_con_0002,23,svm_kernel_default,0.6790281329923273
nBack_con_0002,23,svm_kernel_tuned,0.5626598465473146
nBack_con_0002,23,rfc,0.6214833759590792
nBack_con_0002,23,logistic_regression,0.5332480818414322
nBack_con_0002,23,svm_kernel_default,0.5463659147869674
nBack_con_0002,23,svm_kernel_tuned,0.3796992481203008
nBack_con_0002,23,rfc,0.5726817042606516
nBack_con_0002,23,logistic_regression,0.4298245614035088
nBack_con_0002,23,svm_kernel_default,0.5767263427109974
nBack_con_0002,23,svm_kernel_tuned,0.4961636828644501
nBack_con_0002,23,rfc,0.5396419437340154
nBack_con_0002,23,logistic_regression,0.5191815856777494
nBack_con_0002,23,svm_kernel_default,0.5438596491228069
nBack_con_0002,23,svm_kernel_tuned,0.4987468671679198
nBack_con_0002,23,rfc,0.62531328320802
nBack_con_0002,23,logistic_regression,0.575187969924812
nBack_con_0002,23,svm_kernel_default,0.595959595959596
nBack_con_0002,23,svm_kernel_default,0.5192307692307692
nBack_con_0002,23,svm_kernel_tuned,0.5192307692307692
nBack_con_0002,23,rfc,0.5714285714285714
nBack_con_0002,23,logistic_regression,0.5192307692307692
nBack_con_0002,23,svm_kernel_default,0.5404040404040404
nBack_con_0002,23,svm_kernel_tuned,0.5404040404040404
nBack_con_0002,23,rfc,0.6616161616161615
nBack_con_0002,23,logistic_regression,0.5277777777777778
nBack_con_0002,23,svm_kernel_default,0.4924242424242424
nBack_con_0002,23,svm_kernel_tuned,0.4924242424242424
nBack_con_0002,23,rfc,0.5101010101010102
nBack_con_0002,23,logistic_regression,0.5681818181818181
nBack_con_0002,23,svm_kernel_default,0.5255754475703325
nBack_con_0002,23,svm_kernel_tuned,0.5255754475703325
nBack_con_0002,23,rfc,0.5268542199488491
nBack_con_0002,23,logistic_regression,0.5562659846547314
nBack_con_0002,23,svm_kernel_default,0.474937343358396
nBack_con_0002,23,svm_kernel_tuned,0.474937343358396
nBack_con_0002,23,rfc,0.5275689223057645
nBack_con_0002,23,logistic_regression,0.4536340852130326
nBack_con_0002,23,svm_kernel_default,0.5066666666666667
nBack_con_0002,23,svm_kernel_tuned,0.5066666666666667
nBack_con_0002,23,rfc,0.6133333333333333
nBack_con_0002,23,logistic_regression,0.6066666666666667
nBack_con_0002,23,svm_kernel_default,0.4646464646464646
nBack_con_0002,23,svm_kernel_tuned,0.4646464646464646
nBack_con_0002,23,rfc,0.5782828282828283
nBack_con_0002,23,logistic_regression,0.3762626262626263
nBack_con_0002,23,svm_kernel_default,0.5363408521303258
nBack_con_0002,23,svm_kernel_tuned,0.5363408521303258
nBack_con_0002,23,rfc,0.4962406015037594
nBack_con_0002,23,logistic_regression,0.4536340852130326
nBack_con_0002,23,svm_kernel_default,0.5889724310776943
nBack_con_0002,23,svm_kernel_tuned,0.5889724310776943
nBack_con_0002,23,rfc,0.6441102756892231
nBack_con_0002,23,logistic_regression,0.5463659147869674
nBack_con_0002,23,svm_kernel_default,0.5902255639097744
nBack_con_0002,23,svm_kernel_tuned,0.5902255639097744
nBack_con_0002,23,rfc,0.6829573934837092
nBack_con_0002,23,logistic_regression,0.5513784461152882
nBack_con_0002,23,svm_kernel_default,0.456140350877193
nBack_con_0002,23,svm_kernel_tuned,0.456140350877193
nBack_con_0002,23,rfc,0.5776942355889725
nBack_con_0002,23,logistic_regression,0.6516290726817042
nBack_con_0002,23,svm_kernel_default,0.6
nBack_con_0002,23,svm_kernel_tuned,0.6
nBack_con_0002,23,rfc,0.575
nBack_con_0002,23,logistic_regression,0.5
nBack_con_0002,23,svm_kernel_default,0.5782828282828283
nBack_con_0002,23,svm_kernel_tuned,0.5782828282828283
nBack_con_0002,23,rfc,0.5782828282828283
nBack_con_0002,23,logistic_regression,0.6287878787878788
