contrast,class,Model,original_accuracy
Faces_con_0003,23,svm_kernel_default,0.5701754385964912
Faces_con_0003,23,svm_kernel_tuned,0.6754385964912281
Faces_con_0003,23,rfc,0.5035087719298246
Faces_con_0003,23,logistic_regression,0.5561403508771929
Faces_con_0003,23,svm_kernel_default,0.5104166666666666
Faces_con_0003,23,svm_kernel_tuned,0.4930555555555556
Faces_con_0003,23,rfc,0.5520833333333333
Faces_con_0003,23,logistic_regression,0.5868055555555556
Faces_con_0003,23,svm_kernel_default,0.3714285714285713
Faces_con_0003,23,svm_kernel_tuned,0.4964285714285714
Faces_con_0003,23,rfc,0.4714285714285714
Faces_con_0003,23,logistic_regression,0.5678571428571428
Faces_con_0003,23,svm_kernel_default,0.5909090909090909
Faces_con_0003,23,svm_kernel_tuned,0.6325757575757576
Faces_con_0003,23,rfc,0.7045454545454546
Faces_con_0003,23,logistic_regression,0.5909090909090908
Faces_con_0003,23,svm_kernel_default,0.5381944444444444
Faces_con_0003,23,svm_kernel_tuned,0.625
Faces_con_0003,23,rfc,0.6527777777777778
Faces_con_0003,23,logistic_regression,0.7118055555555556
Faces_con_0003,23,svm_kernel_default,0.4652777777777778
Faces_con_0003,23,svm_kernel_tuned,0.53125
Faces_con_0003,23,rfc,0.5104166666666666
Faces_con_0003,23,logistic_regression,0.4791666666666666
Faces_con_0003,23,svm_kernel_default,0.5243055555555556
Faces_con_0003,23,svm_kernel_tuned,0.5868055555555556
Faces_con_0003,23,rfc,0.7118055555555556
Faces_con_0003,23,logistic_regression,0.65625
Faces_con_0003,23,svm_kernel_default,0.4267399267399268
Faces_con_0003,23,svm_kernel_tuned,0.5494505494505495
Faces_con_0003,23,rfc,0.4542124542124543
Faces_con_0003,23,logistic_regression,0.478021978021978
Faces_con_0003,23,svm_kernel_default,0.5492424242424242
Faces_con_0003,23,svm_kernel_tuned,0.6439393939393939
Faces_con_0003,23,rfc,0.4696969696969697
Faces_con_0003,23,logistic_regression,0.6212121212121212
Faces_con_0003,23,svm_kernel_default,0.5464285714285715
Faces_con_0003,23,svm_kernel_tuned,0.5357142857142857
Faces_con_0003,23,rfc,0.5821428571428572
Faces_con_0003,23,logistic_regression,0.4857142857142857
Faces_con_0003,23,svm_kernel_default,0.5464285714285715
Faces_con_0003,23,svm_kernel_tuned,0.6214285714285714
Faces_con_0003,23,rfc,0.5357142857142857
Faces_con_0003,23,logistic_regression,0.5607142857142857
Faces_con_0003,23,svm_kernel_default,0.6282051282051282
Faces_con_0003,23,svm_kernel_tuned,0.6794871794871795
Faces_con_0003,23,rfc,0.6080586080586081
Faces_con_0003,23,logistic_regression,0.5695970695970696
Faces_con_0003,23,svm_kernel_default,0.4642857142857143
Faces_con_0003,23,svm_kernel_tuned,0.4892857142857143
Faces_con_0003,23,rfc,0.4964285714285714
Faces_con_0003,23,logistic_regression,0.475
Faces_con_0003,23,svm_kernel_default,0.5882352941176471
Faces_con_0003,23,svm_kernel_tuned,0.6176470588235294
Faces_con_0003,23,rfc,0.7058823529411764
Faces_con_0003,23,logistic_regression,0.6764705882352942
Faces_con_0003,23,svm_kernel_default,0.5395256916996047
Faces_con_0003,23,svm_kernel_tuned,0.7134387351778657
Faces_con_0003,23,rfc,0.5158102766798419
Faces_con_0003,23,logistic_regression,0.6007905138339921
Faces_con_0003,23,svm_kernel_default,0.6176470588235294
Faces_con_0003,23,svm_kernel_tuned,0.6470588235294118
Faces_con_0003,23,rfc,0.6176470588235294
Faces_con_0003,23,logistic_regression,0.6176470588235294
Faces_con_0003,23,svm_kernel_default,0.3854166666666666
Faces_con_0003,23,svm_kernel_tuned,0.4652777777777778
Faces_con_0003,23,rfc,0.3819444444444444
Faces_con_0003,23,logistic_regression,0.4930555555555556
Faces_con_0003,23,svm_kernel_default,0.5
Faces_con_0003,23,svm_kernel_tuned,0.6764705882352942
Faces_con_0003,23,rfc,0.6176470588235294
Faces_con_0003,23,logistic_regression,0.7058823529411765
Faces_con_0003,23,svm_kernel_default,0.4705882352941176
Faces_con_0003,23,svm_kernel_tuned,0.5294117647058824
Faces_con_0003,23,rfc,0.5882352941176471
Faces_con_0003,23,logistic_regression,0.6176470588235294
Faces_con_0003,23,svm_kernel_default,0.5659722222222222
Faces_con_0003,23,svm_kernel_tuned,0.5659722222222222
Faces_con_0003,23,rfc,0.6770833333333333
Faces_con_0003,23,logistic_regression,0.5381944444444444
Faces_con_0003,23,svm_kernel_default,0.4479166666666666
Faces_con_0003,23,svm_kernel_tuned,0.5451388888888888
Faces_con_0003,23,rfc,0.6770833333333333
Faces_con_0003,23,logistic_regression,0.5486111111111112
Faces_con_0003,23,svm_kernel_default,0.6428571428571428
Faces_con_0003,23,svm_kernel_tuned,0.6996336996336996
Faces_con_0003,23,rfc,0.4981684981684982
Faces_con_0003,23,logistic_regression,0.6520146520146519
Faces_con_0003,23,svm_kernel_default,0.5347222222222222
Faces_con_0003,23,svm_kernel_tuned,0.625
Faces_con_0003,23,rfc,0.4756944444444444
Faces_con_0003,23,logistic_regression,0.5625
Faces_con_0003,23,svm_kernel_default,0.5438596491228069
Faces_con_0003,23,svm_kernel_tuned,0.5368421052631579
Faces_con_0003,23,rfc,0.5701754385964912
Faces_con_0003,23,logistic_regression,0.5754385964912281
Faces_con_0003,23,svm_kernel_default,0.4722222222222222
Faces_con_0003,23,svm_kernel_tuned,0.4375
Faces_con_0003,23,rfc,0.5590277777777778
Faces_con_0003,23,logistic_regression,0.4895833333333333
Faces_con_0003,23,svm_kernel_default,0.5659340659340659
Faces_con_0003,23,svm_kernel_tuned,0.4597069597069597
Faces_con_0003,23,rfc,0.6703296703296704
Faces_con_0003,23,logistic_regression,0.5695970695970696
Faces_con_0003,23,svm_kernel_default,0.4513888888888889
Faces_con_0003,23,svm_kernel_tuned,0.5590277777777778
Faces_con_0003,23,rfc,0.5520833333333333
Faces_con_0003,23,logistic_regression,0.5277777777777778
Faces_con_0003,23,svm_kernel_default,0.5842105263157895
Faces_con_0003,23,svm_kernel_tuned,0.7228070175438597
Faces_con_0003,23,rfc,0.4578947368421053
Faces_con_0003,23,logistic_regression,0.7087719298245614
Faces_con_0003,23,svm_kernel_default,0.5588235294117647
Faces_con_0003,23,svm_kernel_tuned,0.7352941176470589
Faces_con_0003,23,rfc,0.6470588235294117
Faces_con_0003,23,logistic_regression,0.6470588235294118
Faces_con_0003,23,svm_kernel_default,0.6666666666666667
Faces_con_0003,23,svm_kernel_default,0.4583333333333333
Faces_con_0003,23,svm_kernel_tuned,0.4583333333333333
Faces_con_0003,23,rfc,0.4826388888888889
Faces_con_0003,23,logistic_regression,0.6736111111111112
Faces_con_0003,23,svm_kernel_default,0.5245614035087719
Faces_con_0003,23,svm_kernel_tuned,0.5245614035087719
Faces_con_0003,23,rfc,0.5964912280701754
Faces_con_0003,23,logistic_regression,0.5438596491228069
Faces_con_0003,23,svm_kernel_default,0.46875
Faces_con_0003,23,svm_kernel_tuned,0.46875
Faces_con_0003,23,rfc,0.5972222222222222
Faces_con_0003,23,logistic_regression,0.5659722222222222
Faces_con_0003,23,svm_kernel_default,0.5294117647058824
Faces_con_0003,23,svm_kernel_tuned,0.5294117647058824
Faces_con_0003,23,rfc,0.5882352941176471
Faces_con_0003,23,logistic_regression,0.5882352941176471
Faces_con_0003,23,svm_kernel_default,0.5882352941176471
Faces_con_0003,23,svm_kernel_tuned,0.5882352941176471
Faces_con_0003,23,rfc,0.5882352941176471
Faces_con_0003,23,logistic_regression,0.6176470588235294
