contrast,class,Model,original_accuracy
nBack_con_0002,31,svm_kernel_tuned,0.5
nBack_con_0002,31,rfc,0.6875
nBack_con_0002,31,logistic_regression,0.5416666666666667
nBack_con_0002,31,svm_kernel_default,0.6150895140664961
nBack_con_0002,31,svm_kernel_tuned,0.5
nBack_con_0002,31,rfc,0.5549872122762148
nBack_con_0002,31,logistic_regression,0.5179028132992327
nBack_con_0002,31,svm_kernel_default,0.6458333333333333
nBack_con_0002,31,svm_kernel_tuned,0.5
nBack_con_0002,31,rfc,0.5729166666666667
nBack_con_0002,31,logistic_regression,0.6770833333333333
nBack_con_0002,31,svm_kernel_default,0.5378787878787878
nBack_con_0002,31,svm_kernel_tuned,0.5
nBack_con_0002,31,rfc,0.7070707070707071
nBack_con_0002,31,logistic_regression,0.6237373737373737
nBack_con_0002,31,svm_kernel_default,0.5606060606060606
nBack_con_0002,31,svm_kernel_tuned,0.5454545454545454
nBack_con_0002,31,rfc,0.6287878787878788
nBack_con_0002,31,logistic_regression,0.6464646464646464
nBack_con_0002,31,svm_kernel_default,0.6040100250626567
nBack_con_0002,31,svm_kernel_tuned,0.4448621553884712
nBack_con_0002,31,rfc,0.6541353383458646
nBack_con_0002,31,logistic_regression,0.4511278195488722
nBack_con_0002,31,svm_kernel_default,0.6061381074168798
nBack_con_0002,31,svm_kernel_tuned,0.5
nBack_con_0002,31,rfc,0.6572890025575449
nBack_con_0002,31,logistic_regression,0.5767263427109974
nBack_con_0002,31,svm_kernel_default,0.5729166666666666
nBack_con_0002,31,svm_kernel_tuned,0.46875
nBack_con_0002,31,rfc,0.71875
nBack_con_0002,31,logistic_regression,0.6041666666666667
nBack_con_0002,31,svm_kernel_default,0.6041666666666666
nBack_con_0002,31,svm_kernel_tuned,0.4895833333333333
nBack_con_0002,31,rfc,0.5208333333333333
nBack_con_0002,31,logistic_regression,0.5729166666666666
nBack_con_0002,31,svm_kernel_default,0.4611528822055138
nBack_con_0002,31,svm_kernel_tuned,0.4974937343358395
nBack_con_0002,31,rfc,0.606516290726817
nBack_con_0002,31,logistic_regression,0.5989974937343359
nBack_con_0002,31,svm_kernel_default,0.5485933503836318
nBack_con_0002,31,svm_kernel_tuned,0.4705882352941176
nBack_con_0002,31,rfc,0.6790281329923273
nBack_con_0002,31,logistic_regression,0.5115089514066496
nBack_con_0002,31,svm_kernel_default,0.52
nBack_con_0002,31,svm_kernel_tuned,0.5
nBack_con_0002,31,rfc,0.62
nBack_con_0002,31,logistic_regression,0.6533333333333333
nBack_con_0002,31,svm_kernel_default,0.6228070175438596
nBack_con_0002,31,svm_kernel_default,0.4494949494949495
nBack_con_0002,31,svm_kernel_tuned,0.4722222222222222
nBack_con_0002,31,rfc,0.5
nBack_con_0002,31,logistic_regression,0.5454545454545454
nBack_con_0002,31,svm_kernel_default,0.59375
nBack_con_0002,31,svm_kernel_tuned,0.53125
nBack_con_0002,31,rfc,0.6041666666666666
nBack_con_0002,31,logistic_regression,0.6354166666666667
nBack_con_0002,31,svm_kernel_default,0.3984962406015037
nBack_con_0002,31,svm_kernel_tuned,0.3721804511278195
nBack_con_0002,31,rfc,0.6203007518796992
nBack_con_0002,31,logistic_regression,0.6278195488721805
nBack_con_0002,31,svm_kernel_default,0.55
nBack_con_0002,31,svm_kernel_tuned,0.55
nBack_con_0002,31,rfc,0.525
nBack_con_0002,31,logistic_regression,0.475
nBack_con_0002,31,svm_kernel_default,0.5176767676767677
nBack_con_0002,31,svm_kernel_tuned,0.5176767676767677
nBack_con_0002,31,rfc,0.5454545454545454
nBack_con_0002,31,logistic_regression,0.6186868686868687
nBack_con_0002,31,svm_kernel_default,0.4
nBack_con_0002,31,svm_kernel_tuned,0.4
nBack_con_0002,31,rfc,0.725
nBack_con_0002,31,logistic_regression,0.525
nBack_con_0002,31,svm_kernel_default,0.5520833333333334
nBack_con_0002,31,svm_kernel_tuned,0.5520833333333334
nBack_con_0002,31,rfc,0.6875
nBack_con_0002,31,logistic_regression,0.6770833333333333
nBack_con_0002,31,svm_kernel_default,0.5703324808184144
nBack_con_0002,31,svm_kernel_tuned,0.5703324808184144
nBack_con_0002,31,rfc,0.5485933503836318
nBack_con_0002,31,logistic_regression,0.40792838874680304
nBack_con_0002,31,svm_kernel_default,0.5151515151515151
nBack_con_0002,31,svm_kernel_tuned,0.5151515151515151
nBack_con_0002,31,rfc,0.6439393939393939
nBack_con_0002,31,logistic_regression,0.5277777777777778
nBack_con_0002,31,svm_kernel_default,0.4962406015037594
nBack_con_0002,31,svm_kernel_tuned,0.4962406015037594
nBack_con_0002,31,rfc,0.5463659147869674
nBack_con_0002,31,logistic_regression,0.4724310776942356
nBack_con_0002,31,svm_kernel_default,0.53125
nBack_con_0002,31,svm_kernel_tuned,0.53125
nBack_con_0002,31,rfc,0.6354166666666667
nBack_con_0002,31,logistic_regression,0.5729166666666667
nBack_con_0002,31,svm_kernel_default,0.5416666666666666
nBack_con_0002,31,svm_kernel_tuned,0.5416666666666666
nBack_con_0002,31,rfc,0.59375
nBack_con_0002,31,logistic_regression,0.5416666666666666
nBack_con_0002,31,svm_kernel_default,0.6516290726817042
nBack_con_0002,31,svm_kernel_tuned,0.6516290726817042
nBack_con_0002,31,rfc,0.6704260651629073
nBack_con_0002,31,logistic_regression,0.525062656641604
nBack_con_0002,31,svm_kernel_default,0.5345268542199488
nBack_con_0002,31,svm_kernel_tuned,0.5345268542199488
nBack_con_0002,31,rfc,0.42327365728900257
nBack_con_0002,31,logistic_regression,0.5767263427109974
nBack_con_0002,31,svm_kernel_default,0.5275689223057645
nBack_con_0002,31,svm_kernel_tuned,0.5275689223057645
nBack_con_0002,31,rfc,0.6779448621553885
nBack_con_0002,31,logistic_regression,0.525062656641604
nBack_con_0002,31,svm_kernel_default,0.75
nBack_con_0002,31,svm_kernel_tuned,0.7250000000000001
nBack_con_0002,31,rfc,0.675
nBack_con_0002,31,logistic_regression,0.475
nBack_con_0002,31,svm_kernel_default,0.4699248120300752
nBack_con_0002,31,svm_kernel_tuned,0.4699248120300752
nBack_con_0002,31,rfc,0.5701754385964912
nBack_con_0002,31,logistic_regression,0.575187969924812
nBack_con_0002,31,svm_kernel_default,0.6161616161616161
nBack_con_0002,31,svm_kernel_tuned,0.6111111111111112
nBack_con_0002,31,rfc,0.5883838383838383
nBack_con_0002,31,logistic_regression,0.5732323232323233
nBack_con_0002,31,svm_kernel_default,0.3951406649616368
nBack_con_0002,31,svm_kernel_tuned,0.3951406649616368
nBack_con_0002,31,rfc,0.5473145780051151
nBack_con_0002,31,logistic_regression,0.5549872122762148
nBack_con_0002,31,svm_kernel_default,0.5
nBack_con_0002,31,svm_kernel_tuned,0.4791666666666666
nBack_con_0002,31,rfc,0.5833333333333334
nBack_con_0002,31,logistic_regression,0.6458333333333333
nBack_con_0002,31,svm_kernel_default,0.65
nBack_con_0002,31,svm_kernel_tuned,0.65
nBack_con_0002,31,rfc,0.55
nBack_con_0002,31,logistic_regression,0.625
nBack_con_0002,31,svm_kernel_default,0.6508951406649617
nBack_con_0002,31,svm_kernel_tuned,0.6726342710997442
nBack_con_0002,31,rfc,0.7672634271099744
nBack_con_0002,31,logistic_regression,0.6572890025575449
nBack_con_0002,31,svm_kernel_default,0.6353383458646616
nBack_con_0002,31,svm_kernel_tuned,0.6115288220551378
nBack_con_0002,31,rfc,0.6541353383458646
nBack_con_0002,31,logistic_regression,0.6115288220551378
nBack_con_0002,31,svm_kernel_default,0.6641604010025062
nBack_con_0002,31,svm_kernel_tuned,0.6641604010025062
nBack_con_0002,31,rfc,0.6328320802005012
nBack_con_0002,31,logistic_regression,0.6278195488721805
nBack_con_0002,31,svm_kernel_default,0.3483709273182957
nBack_con_0002,31,svm_kernel_tuned,0.32456140350877194
nBack_con_0002,31,rfc,0.5701754385964912
nBack_con_0002,31,logistic_regression,0.39598997493734334
nBack_con_0002,31,svm_kernel_default,0.4298245614035088
nBack_con_0002,31,svm_kernel_tuned,0.4298245614035088
nBack_con_0002,31,rfc,0.5802005012531328
nBack_con_0002,31,logistic_regression,0.6566416040100251
nBack_con_0002,31,svm_kernel_default,0.6355498721227621
nBack_con_0002,31,svm_kernel_tuned,0.6355498721227621
nBack_con_0002,31,rfc,0.6508951406649617
nBack_con_0002,31,logistic_regression,0.4744245524296675
nBack_con_0002,31,svm_kernel_default,0.5520833333333334
nBack_con_0002,31,svm_kernel_tuned,0.53125
nBack_con_0002,31,rfc,0.6145833333333333
nBack_con_0002,31,logistic_regression,0.625
nBack_con_0002,31,svm_kernel_default,0.6203007518796992
nBack_con_0002,31,svm_kernel_tuned,0.5964912280701754
nBack_con_0002,31,rfc,0.5989974937343359
nBack_con_0002,31,logistic_regression,0.5538847117794485
nBack_con_0002,31,svm_kernel_default,0.475
nBack_con_0002,31,svm_kernel_tuned,0.575
nBack_con_0002,31,rfc,0.506265664160401
nBack_con_0002,31,logistic_regression,0.46875
