contrast,class,Model,original_accuracy
nBack_con_0003,12,logistic_regression,0.40153452685422
nBack_con_0003,12,svm_kernel_default,0.53125
nBack_con_0003,12,svm_kernel_tuned,0.5
nBack_con_0003,12,rfc,0.5416666666666666
nBack_con_0003,12,logistic_regression,0.46875
nBack_con_0003,12,svm_kernel_default,0.6770833333333334
nBack_con_0003,12,svm_kernel_tuned,0.6770833333333333
nBack_con_0003,12,rfc,0.5625
nBack_con_0003,12,logistic_regression,0.6979166666666667
nBack_con_0003,12,svm_kernel_default,0.6516290726817042
nBack_con_0003,12,svm_kernel_tuned,0.525062656641604
nBack_con_0003,12,rfc,0.62531328320802
nBack_con_0003,12,logistic_regression,0.4962406015037594
nBack_con_0003,12,svm_kernel_default,0.6000000000000001
nBack_con_0003,12,svm_kernel_tuned,0.6499999999999999
nBack_con_0003,12,rfc,0.625
nBack_con_0003,12,logistic_regression,0.525
nBack_con_0003,12,svm_kernel_default,0.5802005012531328
nBack_con_0003,12,svm_kernel_tuned,0.4774436090225563
nBack_con_0003,12,rfc,0.6328320802005012
nBack_con_0003,12,logistic_regression,0.5012531328320802
nBack_con_0003,12,svm_kernel_default,0.5833333333333333
nBack_con_0003,12,svm_kernel_tuned,0.7196969696969697
nBack_con_0003,12,rfc,0.5378787878787878
nBack_con_0003,12,logistic_regression,0.6414141414141414
nBack_con_0003,12,svm_kernel_default,0.7097186700767264
nBack_con_0003,12,svm_kernel_tuned,0.5767263427109974
nBack_con_0003,12,rfc,0.6508951406649617
nBack_con_0003,12,logistic_regression,0.6125319693094629
nBack_con_0003,12,svm_kernel_default,0.7020460358056266
nBack_con_0003,12,svm_kernel_tuned,0.7161125319693095
nBack_con_0003,12,rfc,0.5562659846547314
nBack_con_0003,12,logistic_regression,0.6572890025575449
nBack_con_0003,12,svm_kernel_default,0.6186868686868687
nBack_con_0003,12,svm_kernel_tuned,0.4722222222222222
nBack_con_0003,12,rfc,0.595959595959596
nBack_con_0003,12,logistic_regression,0.4949494949494949
nBack_con_0003,12,svm_kernel_default,0.5521978021978022
nBack_con_0003,12,svm_kernel_tuned,0.554945054945055
nBack_con_0003,12,rfc,0.4807692307692308
nBack_con_0003,12,logistic_regression,0.5357142857142857
nBack_con_0003,12,svm_kernel_default,0.4897698209718671
nBack_con_0003,12,svm_kernel_tuned,0.4603580562659847
nBack_con_0003,12,rfc,0.5102301790281331
nBack_con_0003,12,logistic_regression,0.4974424552429668
nBack_con_0003,12,svm_kernel_default,0.4747474747474748
nBack_con_0003,12,svm_kernel_tuned,0.5833333333333333
nBack_con_0003,12,rfc,0.5555555555555556
nBack_con_0003,12,logistic_regression,0.5833333333333333
nBack_con_0003,12,svm_kernel_default,0.4395604395604396
nBack_con_0003,12,svm_kernel_tuned,0.5521978021978022
nBack_con_0003,12,rfc,0.4752747252747253
nBack_con_0003,12,logistic_regression,0.5494505494505495
nBack_con_0003,12,svm_kernel_default,0.5939849624060151
nBack_con_0003,12,svm_kernel_default,0.55
nBack_con_0003,12,svm_kernel_tuned,0.5249999999999999
nBack_con_0003,12,rfc,0.55
nBack_con_0003,12,logistic_regression,0.5
nBack_con_0003,12,svm_kernel_default,0.506265664160401
nBack_con_0003,12,svm_kernel_tuned,0.556390977443609
nBack_con_0003,12,rfc,0.5802005012531328
nBack_con_0003,12,logistic_regression,0.4511278195488722
nBack_con_0003,12,svm_kernel_default,0.575
nBack_con_0003,12,svm_kernel_tuned,0.6499999999999999
nBack_con_0003,12,rfc,0.5
nBack_con_0003,12,logistic_regression,0.55
nBack_con_0003,12,svm_kernel_default,0.55
nBack_con_0003,12,svm_kernel_tuned,0.625
nBack_con_0003,12,rfc,0.475
nBack_con_0003,12,logistic_regression,0.6
nBack_con_0003,12,svm_kernel_default,0.6061381074168798
nBack_con_0003,12,svm_kernel_tuned,0.6572890025575449
nBack_con_0003,12,rfc,0.6278772378516624
nBack_con_0003,12,logistic_regression,0.7378516624040921
nBack_con_0003,12,svm_kernel_default,0.575
nBack_con_0003,12,svm_kernel_tuned,0.6499999999999999
nBack_con_0003,12,rfc,0.525
nBack_con_0003,12,logistic_regression,0.625
nBack_con_0003,12,svm_kernel_default,0.45
nBack_con_0003,12,svm_kernel_tuned,0.55
nBack_con_0003,12,rfc,0.525
nBack_con_0003,12,logistic_regression,0.55
nBack_con_0003,12,svm_kernel_default,0.6338383838383839
nBack_con_0003,12,svm_kernel_tuned,0.5101010101010102
nBack_con_0003,12,rfc,0.6186868686868687
nBack_con_0003,12,logistic_regression,0.5782828282828283
nBack_con_0003,12,svm_kernel_default,0.4298245614035088
nBack_con_0003,12,svm_kernel_tuned,0.3508771929824561
nBack_con_0003,12,rfc,0.32456140350877194
nBack_con_0003,12,logistic_regression,0.62531328320802
nBack_con_0003,12,svm_kernel_default,0.6278195488721805
nBack_con_0003,12,svm_kernel_tuned,0.5300751879699248
nBack_con_0003,12,rfc,0.5776942355889725
nBack_con_0003,12,logistic_regression,0.5300751879699248
nBack_con_0003,12,svm_kernel_default,0.6328320802005012
nBack_con_0003,12,svm_kernel_tuned,0.5827067669172932
nBack_con_0003,12,rfc,0.456140350877193
nBack_con_0003,12,logistic_regression,0.5513784461152882
nBack_con_0003,12,svm_kernel_default,0.6000000000000001
nBack_con_0003,12,svm_kernel_tuned,0.575
nBack_con_0003,12,rfc,0.5
nBack_con_0003,12,logistic_regression,0.6
nBack_con_0003,12,svm_kernel_default,0.5012531328320802
nBack_con_0003,12,svm_kernel_tuned,0.5827067669172932
nBack_con_0003,12,rfc,0.5488721804511278
nBack_con_0003,12,logistic_regression,0.6541353383458646
nBack_con_0003,12,svm_kernel_default,0.5989974937343359
nBack_con_0003,12,svm_kernel_tuned,0.5225563909774436
nBack_con_0003,12,rfc,0.5701754385964912
nBack_con_0003,12,logistic_regression,0.525062656641604
nBack_con_0003,12,svm_kernel_default,0.5732323232323233
nBack_con_0003,12,svm_kernel_tuned,0.595959595959596
nBack_con_0003,12,rfc,0.595959595959596
nBack_con_0003,12,logistic_regression,0.5454545454545454
nBack_con_0003,12,svm_kernel_default,0.525062656641604
nBack_con_0003,12,svm_kernel_tuned,0.575187969924812
nBack_con_0003,12,rfc,0.37468671679198
nBack_con_0003,12,logistic_regression,0.5538847117794485
nBack_con_0003,12,svm_kernel_default,0.5
nBack_con_0003,12,svm_kernel_tuned,0.4791666666666667
nBack_con_0003,12,rfc,0.4895833333333333
nBack_con_0003,12,logistic_regression,0.46875
nBack_con_0003,12,svm_kernel_default,0.4323308270676692
nBack_con_0003,12,svm_kernel_tuned,0.62531328320802
nBack_con_0003,12,rfc,0.424812030075188
nBack_con_0003,12,logistic_regression,0.62531328320802
nBack_con_0003,12,svm_kernel_default,0.5225563909774436
nBack_con_0003,12,svm_kernel_tuned,0.5964912280701754
nBack_con_0003,12,rfc,0.5012531328320802
nBack_con_0003,12,logistic_regression,0.5513784461152882
nBack_con_0003,12,svm_kernel_default,0.5319693094629157
nBack_con_0003,12,svm_kernel_tuned,0.5179028132992327
nBack_con_0003,12,rfc,0.4744245524296675
nBack_con_0003,12,logistic_regression,0.5690537084398977
nBack_con_0003,12,svm_kernel_default,0.5732323232323233
nBack_con_0003,12,svm_kernel_tuned,0.5782828282828283
nBack_con_0003,12,rfc,0.6010101010101011
nBack_con_0003,12,logistic_regression,0.6237373737373737
nBack_con_0003,12,svm_kernel_default,0.5112781954887218
nBack_con_0003,12,svm_kernel_tuned,0.606516290726817
nBack_con_0003,12,rfc,0.5538847117794485
nBack_con_0003,12,logistic_regression,0.7042606516290727
nBack_con_0003,12,svm_kernel_default,0.4696969696969697
nBack_con_0003,12,svm_kernel_tuned,0.5
nBack_con_0003,12,rfc,0.4722222222222222
nBack_con_0003,12,logistic_regression,0.404040404040404
nBack_con_0003,12,svm_kernel_default,0.675
nBack_con_0003,12,svm_kernel_tuned,0.625
nBack_con_0003,12,rfc,0.55
nBack_con_0003,12,logistic_regression,0.725
nBack_con_0003,12,svm_kernel_default,0.5378787878787878
nBack_con_0003,12,svm_kernel_tuned,0.4722222222222222
nBack_con_0003,12,rfc,0.4722222222222222
nBack_con_0003,12,logistic_regression,0.5277777777777778
nBack_con_0003,12,svm_kernel_default,0.5104166666666666
nBack_con_0003,12,svm_kernel_tuned,0.6458333333333333
nBack_con_0003,12,rfc,0.5833333333333334
nBack_con_0003,12,logistic_regression,0.6145833333333333
nBack_con_0003,12,svm_kernel_default,0.7067669172932329
nBack_con_0003,12,svm_kernel_tuned,0.7518796992481203
nBack_con_0003,12,rfc,0.62531328320802
nBack_con_0003,12,logistic_regression,0.6516290726817042
nBack_con_0003,12,svm_kernel_default,0.5082417582417582
nBack_con_0003,12,svm_kernel_tuned,0.6428571428571428
nBack_con_0003,12,rfc,0.4945054945054945
nBack_con_0003,12,logistic_regression,0.6263736263736264
nBack_con_0003,12,svm_kernel_default,0.4724310776942356
nBack_con_0003,12,svm_kernel_tuned,0.5802005012531328
nBack_con_0003,12,rfc,0.5538847117794485
nBack_con_0003,12,logistic_regression,0.575187969924812
nBack_con_0003,12,svm_kernel_default,0.6541353383458646
nBack_con_0003,12,svm_kernel_tuned,0.6138107416879796
nBack_con_0003,12,rfc,0.5225563909774436
nBack_con_0003,12,logistic_regression,0.525062656641604
