contrast,class,Model,original_accuracy
Faces_con_0004,31,svm_kernel_default,0.5394736842105263
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.4555921052631578
Faces_con_0004,31,logistic_regression,0.4819078947368421
Faces_con_0004,31,svm_kernel_default,0.3928571428571429
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.32142857142857145
Faces_con_0004,31,logistic_regression,0.3809523809523809
Faces_con_0004,31,svm_kernel_default,0.5345394736842105
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.5345394736842105
Faces_con_0004,31,logistic_regression,0.4506578947368421
Faces_con_0004,31,svm_kernel_default,0.6241830065359477
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.5457516339869282
Faces_con_0004,31,logistic_regression,0.630718954248366
Faces_con_0004,31,svm_kernel_default,0.475328947368421
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.5493421052631579
Faces_con_0004,31,logistic_regression,0.587171052631579
Faces_con_0004,31,svm_kernel_default,0.555921052631579
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.4934210526315789
Faces_con_0004,31,logistic_regression,0.5345394736842105
Faces_con_0004,31,svm_kernel_default,0.3766447368421053
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.6282894736842105
Faces_con_0004,31,logistic_regression,0.6233552631578947
Faces_con_0004,31,svm_kernel_default,0.5921052631578947
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.4506578947368421
Faces_con_0004,31,logistic_regression,0.4868421052631578
Faces_con_0004,31,svm_kernel_default,0.5666666666666667
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.4833333333333333
Faces_con_0004,31,logistic_regression,0.55
Faces_con_0004,31,svm_kernel_default,0.5
Faces_con_0004,31,svm_kernel_tuned,0.5
Faces_con_0004,31,rfc,0.5714285714285714
Faces_con_0004,31,logistic_regression,0.42857142857142855
Faces_con_0004,31,svm_kernel_default,0.477124183006536
