contrast,class,Model,original_accuracy
nBack_con_0003,31,logistic_regression,0.5920716112531971
nBack_con_0003,31,svm_kernel_default,0.5964912280701754
nBack_con_0003,31,svm_kernel_tuned,0.575187969924812
nBack_con_0003,31,rfc,0.525062656641604
nBack_con_0003,31,logistic_regression,0.6090225563909775
nBack_con_0003,31,svm_kernel_default,0.578005115089514
nBack_con_0003,31,svm_kernel_tuned,0.6572890025575449
nBack_con_0003,31,rfc,0.6572890025575449
nBack_con_0003,31,logistic_regression,0.6278772378516624
nBack_con_0003,31,svm_kernel_default,0.475
nBack_con_0003,31,svm_kernel_tuned,0.55
nBack_con_0003,31,rfc,0.6
nBack_con_0003,31,logistic_regression,0.575
nBack_con_0003,31,svm_kernel_default,0.4895833333333334
nBack_con_0003,31,svm_kernel_tuned,0.6354166666666666
nBack_con_0003,31,rfc,0.4895833333333334
nBack_con_0003,31,logistic_regression,0.5729166666666667
nBack_con_0003,31,svm_kernel_default,0.6136363636363636
nBack_con_0003,31,svm_kernel_tuned,0.6691919191919192
nBack_con_0003,31,rfc,0.6818181818181819
nBack_con_0003,31,logistic_regression,0.7196969696969697
nBack_con_0003,31,svm_kernel_default,0.5082417582417582
nBack_con_0003,31,svm_kernel_tuned,0.40384615384615385
nBack_con_0003,31,rfc,0.4972527472527473
nBack_con_0003,31,logistic_regression,0.5
nBack_con_0003,31,svm_kernel_default,0.725
nBack_con_0003,31,svm_kernel_tuned,0.625
nBack_con_0003,31,rfc,0.625
nBack_con_0003,31,logistic_regression,0.6000000000000001
nBack_con_0003,31,svm_kernel_default,0.4757033248081842
nBack_con_0003,31,svm_kernel_tuned,0.5038363171355499
nBack_con_0003,31,rfc,0.5690537084398977
nBack_con_0003,31,logistic_regression,0.5102301790281331
nBack_con_0003,31,svm_kernel_default,0.5463659147869674
nBack_con_0003,31,svm_kernel_tuned,0.6754385964912281
nBack_con_0003,31,rfc,0.6328320802005012
nBack_con_0003,31,logistic_regression,0.5827067669172932
nBack_con_0003,31,svm_kernel_default,0.6458333333333333
nBack_con_0003,31,svm_kernel_tuned,0.6458333333333333
nBack_con_0003,31,rfc,0.71875
nBack_con_0003,31,logistic_regression,0.6354166666666667
nBack_con_0003,31,svm_kernel_default,0.5606060606060606
nBack_con_0003,31,svm_kernel_tuned,0.5101010101010102
nBack_con_0003,31,rfc,0.6414141414141414
nBack_con_0003,31,logistic_regression,0.4646464646464646
nBack_con_0003,31,svm_kernel_default,0.375
nBack_con_0003,31,svm_kernel_tuned,0.375
nBack_con_0003,31,rfc,0.425
nBack_con_0003,31,logistic_regression,0.525
nBack_con_0003,31,svm_kernel_default,0.5631868131868132
nBack_con_0003,31,svm_kernel_tuned,0.5357142857142857
nBack_con_0003,31,rfc,0.532967032967033
nBack_con_0003,31,logistic_regression,0.6071428571428572
nBack_con_0003,31,svm_kernel_default,0.5555555555555556
nBack_con_0003,31,svm_kernel_tuned,0.5732323232323233
nBack_con_0003,31,rfc,0.4744245524296675
nBack_con_0003,31,logistic_regression,0.48958333333333337
