Score,Type,Model,Classifier,Contrast_name,Balanced_accuracy
0.65,test,svm_kernel_tuned,1,nBack_con_0003,0.6041666666666667
0.7125,train,naive_bayes,1,nBack_con_0003,0.6770833333333333
0.4,test,naive_bayes,1,nBack_con_0003,0.5
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.6,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.6,test,rfc,1,nBack_con_0003,0.5
0.8625,train,logistic_regression,1,nBack_con_0003,0.84375
0.6,test,logistic_regression,1,nBack_con_0003,0.5
0.75,train,svm_kernel_default,1,nBack_con_0003,0.6875
0.7,test,svm_kernel_default,1,nBack_con_0003,0.625
0.6,train,svm_kernel_tuned,1,nBack_con_0003,0.5
0.6,test,svm_kernel_tuned,1,nBack_con_0003,0.5
0.6875,train,naive_bayes,1,nBack_con_0003,0.640625
0.6,test,naive_bayes,1,nBack_con_0003,0.5
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.4,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.6,test,rfc,1,nBack_con_0003,0.5
0.875,train,logistic_regression,1,nBack_con_0003,0.8489583333333333
0.6,test,logistic_regression,1,nBack_con_0003,0.5
0.85,train,svm_kernel_default,1,nBack_con_0003,0.8362346872985171
0.8,test,svm_kernel_default,1,nBack_con_0003,0.7472527472527473
1.0,train,svm_kernel_tuned,1,nBack_con_0003,1.0
0.65,test,svm_kernel_tuned,1,nBack_con_0003,0.5
0.7,train,naive_bayes,1,nBack_con_0003,0.6634429400386848
0.7,test,naive_bayes,1,nBack_con_0003,0.5714285714285714
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.65,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.65,test,rfc,1,nBack_con_0003,0.5
0.8375,train,logistic_regression,1,nBack_con_0003,0.8255963894261766
0.65,test,logistic_regression,1,nBack_con_0003,0.5
0.7375,train,svm_kernel_default,1,nBack_con_0003,0.625
0.45,test,svm_kernel_default,1,nBack_con_0003,0.5416666666666666
0.65,train,svm_kernel_tuned,1,nBack_con_0003,0.5
0.4,test,svm_kernel_tuned,1,nBack_con_0003,0.5
0.75,train,naive_bayes,1,nBack_con_0003,0.6840659340659341
0.4,test,naive_bayes,1,nBack_con_0003,0.5
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.4,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.4,test,rfc,1,nBack_con_0003,0.5
0.8375,train,logistic_regression,1,nBack_con_0003,0.7678571428571428
0.4,test,logistic_regression,1,nBack_con_0003,0.5
0.825,train,svm_kernel_default,1,nBack_con_0003,0.8017902813299234
0.55,test,svm_kernel_default,1,nBack_con_0003,0.44047619047619047
0.9625,train,svm_kernel_tuned,1,nBack_con_0003,0.9597186700767264
0.5,test,svm_kernel_tuned,1,nBack_con_0003,0.40476190476190477
0.7125,train,naive_bayes,1,nBack_con_0003,0.6809462915601023
0.45,test,naive_bayes,1,nBack_con_0003,0.4642857142857143
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.3,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.65,test,rfc,1,nBack_con_0003,0.4642857142857143
0.9125,train,logistic_regression,1,nBack_con_0003,0.9047314578005115
0.7,test,logistic_regression,1,nBack_con_0003,0.5
0.7625,train,svm_kernel_default,1,nBack_con_0003,0.703125
0.7,test,svm_kernel_default,1,nBack_con_0003,0.6458333333333333
0.7125,train,svm_kernel_tuned,1,nBack_con_0003,0.640625
0.6,test,svm_kernel_tuned,1,nBack_con_0003,0.5
0.7125,train,naive_bayes,1,nBack_con_0003,0.6666666666666667
0.6,test,naive_bayes,1,nBack_con_0003,0.5
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.4,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.6,test,rfc,1,nBack_con_0003,0.5
0.8625,train,logistic_regression,1,nBack_con_0003,0.8333333333333333
0.6,test,logistic_regression,1,nBack_con_0003,0.5
0.8125,train,svm_kernel_default,1,nBack_con_0003,0.7952380952380953
0.75,test,svm_kernel_default,1,nBack_con_0003,0.6333333333333333
0.775,train,svm_kernel_tuned,1,nBack_con_0003,0.7587301587301587
0.75,test,svm_kernel_tuned,1,nBack_con_0003,0.5
0.675,train,naive_bayes,1,nBack_con_0003,0.6444444444444444
0.75,test,naive_bayes,1,nBack_con_0003,0.5
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.25,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.75,test,rfc,1,nBack_con_0003,0.5
0.825,train,logistic_regression,1,nBack_con_0003,0.8158730158730159
0.75,test,logistic_regression,1,nBack_con_0003,0.5
0.8375,train,svm_kernel_default,1,nBack_con_0003,0.8165699548678272
0.55,test,svm_kernel_default,1,nBack_con_0003,0.4230769230769231
0.9375,train,svm_kernel_tuned,1,nBack_con_0003,0.928755641521599
0.6,test,svm_kernel_tuned,1,nBack_con_0003,0.46153846153846156
0.7375,train,naive_bayes,1,nBack_con_0003,0.7043842682140554
0.55,test,naive_bayes,1,nBack_con_0003,0.521978021978022
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.65,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.65,test,rfc,1,nBack_con_0003,0.5
0.875,train,logistic_regression,1,nBack_con_0003,0.8575112830431979
0.65,test,logistic_regression,1,nBack_con_0003,0.5
0.75,train,svm_kernel_default,1,nBack_con_0003,0.6833443054641211
0.65,test,svm_kernel_default,1,nBack_con_0003,0.6212121212121212
0.6125,train,svm_kernel_tuned,1,nBack_con_0003,0.5
0.55,test,svm_kernel_tuned,1,nBack_con_0003,0.5
0.725,train,naive_bayes,1,nBack_con_0003,0.6807109940750493
0.55,test,naive_bayes,1,nBack_con_0003,0.5
1.0,train,decision_tree,1,nBack_con_0003,1.0
0.55,test,decision_tree,1,nBack_con_0003,0.5
1.0,train,rfc,1,nBack_con_0003,1.0
0.55,test,rfc,1,nBack_con_0003,0.5
0.85,train,logistic_regression,1,nBack_con_0003,0.8123765635286373
0.55,test,logistic_regression,1,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_default,2,nBack_con_0003,0.5185185185185185
0.7,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6582278481012658,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6582278481012658,train,naive_bayes,2,nBack_con_0003,0.7047720797720798
0.3,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.7,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.7,test,rfc,2,nBack_con_0003,0.5
0.810126582278481,train,logistic_regression,2,nBack_con_0003,0.7311253561253561
0.7,test,logistic_regression,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_default,2,nBack_con_0003,0.5
0.6,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7341772151898734,train,naive_bayes,2,nBack_con_0003,0.7625925925925926
0.4,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.4,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.6,test,rfc,2,nBack_con_0003,0.5
0.759493670886076,train,logistic_regression,2,nBack_con_0003,0.6307407407407408
0.6,test,logistic_regression,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_default,2,nBack_con_0003,0.5
0.65,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.65,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7341772151898734,train,naive_bayes,2,nBack_con_0003,0.762699564586357
0.65,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.65,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.65,test,rfc,2,nBack_con_0003,0.5
0.7721518987341772,train,logistic_regression,2,nBack_con_0003,0.6636429608127721
0.65,test,logistic_regression,2,nBack_con_0003,0.5
0.7088607594936709,train,svm_kernel_default,2,nBack_con_0003,0.5208333333333334
0.55,test,svm_kernel_default,2,nBack_con_0003,0.5
0.8860759493670886,train,svm_kernel_tuned,2,nBack_con_0003,0.8359848484848484
0.55,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6835443037974683,train,naive_bayes,2,nBack_con_0003,0.7257575757575758
0.45,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.55,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.55,test,rfc,2,nBack_con_0003,0.5
0.7974683544303798,train,logistic_regression,2,nBack_con_0003,0.6901515151515152
0.55,test,logistic_regression,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_default,2,nBack_con_0003,0.5192307692307693
0.65,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.65,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7974683544303798,train,naive_bayes,2,nBack_con_0003,0.7902757619738752
0.35,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.35,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.65,test,rfc,2,nBack_con_0003,0.5
0.7721518987341772,train,logistic_regression,2,nBack_con_0003,0.6734397677793904
0.65,test,logistic_regression,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_default,2,nBack_con_0003,0.5
0.65,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.65,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6455696202531646,train,naive_bayes,2,nBack_con_0003,0.6868650217706822
0.35,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.65,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.65,test,rfc,2,nBack_con_0003,0.5
0.7974683544303798,train,logistic_regression,2,nBack_con_0003,0.711901306240929
0.65,test,logistic_regression,2,nBack_con_0003,0.5
0.7088607594936709,train,svm_kernel_default,2,nBack_con_0003,0.5208333333333334
0.55,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6962025316455697,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.55,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7215189873417721,train,naive_bayes,2,nBack_con_0003,0.7412878787878787
0.45,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.55,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.55,test,rfc,2,nBack_con_0003,0.5
0.7721518987341772,train,logistic_regression,2,nBack_con_0003,0.6367424242424242
0.55,test,logistic_regression,2,nBack_con_0003,0.5
0.7088607594936709,train,svm_kernel_default,2,nBack_con_0003,0.5576923076923077
0.6,test,svm_kernel_default,2,nBack_con_0003,0.46153846153846156
0.8860759493670886,train,svm_kernel_tuned,2,nBack_con_0003,0.8367198838896952
0.65,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6708860759493671,train,naive_bayes,2,nBack_con_0003,0.7155297532656023
0.35,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.65,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.65,test,rfc,2,nBack_con_0003,0.5
0.7848101265822784,train,logistic_regression,2,nBack_con_0003,0.7024673439767779
0.65,test,logistic_regression,2,nBack_con_0003,0.5
0.6582278481012658,train,svm_kernel_default,2,nBack_con_0003,0.5178571428571429
0.75,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6455696202531646,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.75,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7721518987341772,train,naive_bayes,2,nBack_con_0003,0.7832633053221288
0.3,test,naive_bayes,2,nBack_con_0003,0.5333333333333333
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.75,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.75,test,rfc,2,nBack_con_0003,0.5
0.7974683544303798,train,logistic_regression,2,nBack_con_0003,0.7384453781512605
0.75,test,logistic_regression,2,nBack_con_0003,0.5
0.7215189873417721,train,svm_kernel_default,2,nBack_con_0003,0.6071428571428571
0.75,test,svm_kernel_default,2,nBack_con_0003,0.5666666666666667
1.0,train,svm_kernel_tuned,2,nBack_con_0003,1.0
0.75,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6708860759493671,train,naive_bayes,2,nBack_con_0003,0.7048319327731092
0.25,test,naive_bayes,2,nBack_con_0003,0.30000000000000004
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.75,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.75,test,rfc,2,nBack_con_0003,0.5
0.8227848101265823,train,logistic_regression,2,nBack_con_0003,0.7580532212885154
0.75,test,logistic_regression,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_default,2,nBack_con_0003,0.5
0.6,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6329113924050633,train,naive_bayes,2,nBack_con_0003,0.6777777777777778
0.4,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.6,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.6,test,rfc,2,nBack_con_0003,0.5
0.8227848101265823,train,logistic_regression,2,nBack_con_0003,0.72
0.6,test,logistic_regression,2,nBack_con_0003,0.5
0.7341772151898734,train,svm_kernel_default,2,nBack_con_0003,0.5227272727272727
0.45,test,svm_kernel_default,2,nBack_con_0003,0.5
0.7215189873417721,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.45,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6582278481012658,train,naive_bayes,2,nBack_con_0003,0.6933811802232854
0.5,test,naive_bayes,2,nBack_con_0003,0.45454545454545453
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.45,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.45,test,rfc,2,nBack_con_0003,0.5
0.7848101265822784,train,logistic_regression,2,nBack_con_0003,0.6275917065390749
0.45,test,logistic_regression,2,nBack_con_0003,0.5
0.7215189873417721,train,svm_kernel_default,2,nBack_con_0003,0.5217391304347826
0.5,test,svm_kernel_default,2,nBack_con_0003,0.5
0.7088607594936709,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.5,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6455696202531646,train,naive_bayes,2,nBack_con_0003,0.7243788819875776
0.5,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.5,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.5,test,rfc,2,nBack_con_0003,0.5
0.7848101265822784,train,logistic_regression,2,nBack_con_0003,0.6432453416149069
0.5,test,logistic_regression,2,nBack_con_0003,0.5
0.6962025316455697,train,svm_kernel_default,2,nBack_con_0003,0.5
0.55,test,svm_kernel_default,2,nBack_con_0003,0.5
0.9873417721518988,train,svm_kernel_tuned,2,nBack_con_0003,0.9791666666666667
0.55,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6582278481012658,train,naive_bayes,2,nBack_con_0003,0.7193181818181817
0.5,test,naive_bayes,2,nBack_con_0003,0.5050505050505051
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.55,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.55,test,rfc,2,nBack_con_0003,0.5
0.7721518987341772,train,logistic_regression,2,nBack_con_0003,0.6484848484848484
0.55,test,logistic_regression,2,nBack_con_0003,0.5
0.7088607594936709,train,svm_kernel_default,2,nBack_con_0003,0.5
0.5,test,svm_kernel_default,2,nBack_con_0003,0.5
0.7088607594936709,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.5,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7848101265822784,train,naive_bayes,2,nBack_con_0003,0.8097826086956521
0.5,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.5,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.5,test,rfc,2,nBack_con_0003,0.5
0.7721518987341772,train,logistic_regression,2,nBack_con_0003,0.6343167701863355
0.5,test,logistic_regression,2,nBack_con_0003,0.5
0.6962025316455697,train,svm_kernel_default,2,nBack_con_0003,0.5862068965517242
0.8,test,svm_kernel_default,2,nBack_con_0003,0.59375
1.0,train,svm_kernel_tuned,2,nBack_con_0003,1.0
0.65,test,svm_kernel_tuned,2,nBack_con_0003,0.40625
0.6582278481012658,train,naive_bayes,2,nBack_con_0003,0.6937931034482758
0.2,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.8,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.8,test,rfc,2,nBack_con_0003,0.5
0.8734177215189873,train,logistic_regression,2,nBack_con_0003,0.8420689655172413
0.8,test,logistic_regression,2,nBack_con_0003,0.5
0.7848101265822784,train,svm_kernel_default,2,nBack_con_0003,0.6851851851851851
0.55,test,svm_kernel_default,2,nBack_con_0003,0.44047619047619047
0.9240506329113924,train,svm_kernel_tuned,2,nBack_con_0003,0.8888888888888888
0.6,test,svm_kernel_tuned,2,nBack_con_0003,0.42857142857142855
0.759493670886076,train,naive_bayes,2,nBack_con_0003,0.7816951566951567
0.3,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.3,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.7,test,rfc,2,nBack_con_0003,0.5
0.8354430379746836,train,logistic_regression,2,nBack_con_0003,0.7681623931623931
0.7,test,logistic_regression,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_default,2,nBack_con_0003,0.5185185185185185
0.7,test,svm_kernel_default,2,nBack_con_0003,0.5
1.0,train,svm_kernel_tuned,2,nBack_con_0003,1.0
0.7,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6708860759493671,train,naive_bayes,2,nBack_con_0003,0.7054843304843305
0.3,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.7,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.7,test,rfc,2,nBack_con_0003,0.5
0.7974683544303798,train,logistic_regression,2,nBack_con_0003,0.7126068376068375
0.7,test,logistic_regression,2,nBack_con_0003,0.5
0.6962025316455697,train,svm_kernel_default,2,nBack_con_0003,0.5
0.55,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6962025316455697,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.55,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6708860759493671,train,naive_bayes,2,nBack_con_0003,0.7284090909090909
0.45,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.55,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.55,test,rfc,2,nBack_con_0003,0.5
0.7848101265822784,train,logistic_regression,2,nBack_con_0003,0.6575757575757576
0.55,test,logistic_regression,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_default,2,nBack_con_0003,0.5
0.65,test,svm_kernel_default,2,nBack_con_0003,0.5
1.0,train,svm_kernel_tuned,2,nBack_con_0003,1.0
0.65,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.8481012658227848,train,naive_bayes,2,nBack_con_0003,0.8476052249637156
0.65,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.65,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.65,test,rfc,2,nBack_con_0003,0.5
0.7974683544303798,train,logistic_regression,2,nBack_con_0003,0.7021044992743106
0.65,test,logistic_regression,2,nBack_con_0003,0.5
0.6582278481012658,train,svm_kernel_default,2,nBack_con_0003,0.5178571428571429
0.75,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6455696202531646,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.75,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7721518987341772,train,naive_bayes,2,nBack_con_0003,0.7591036414565826
0.25,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.75,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.75,test,rfc,2,nBack_con_0003,0.5
0.7848101265822784,train,logistic_regression,2,nBack_con_0003,0.7205882352941176
0.75,test,logistic_regression,2,nBack_con_0003,0.5
0.7088607594936709,train,svm_kernel_default,2,nBack_con_0003,0.5208333333333334
0.5,test,svm_kernel_default,2,nBack_con_0003,0.45454545454545453
0.6962025316455697,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.55,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.8227848101265823,train,naive_bayes,2,nBack_con_0003,0.8140151515151515
0.45,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.55,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.55,test,rfc,2,nBack_con_0003,0.5
0.759493670886076,train,logistic_regression,2,nBack_con_0003,0.6276515151515152
0.55,test,logistic_regression,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_default,2,nBack_con_0003,0.5
0.6,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6708860759493671,train,naive_bayes,2,nBack_con_0003,0.7162962962962962
0.4,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.6,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.6,test,rfc,2,nBack_con_0003,0.5
0.7848101265822784,train,logistic_regression,2,nBack_con_0003,0.6814814814814815
0.6,test,logistic_regression,2,nBack_con_0003,0.5
0.7341772151898734,train,svm_kernel_default,2,nBack_con_0003,0.58
0.6,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6962025316455697,train,svm_kernel_tuned,2,nBack_con_0003,0.52
0.6,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7341772151898734,train,naive_bayes,2,nBack_con_0003,0.7733333333333333
0.4,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.6,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.6,test,rfc,2,nBack_con_0003,0.5
0.8227848101265823,train,logistic_regression,2,nBack_con_0003,0.7414814814814814
0.6,test,logistic_regression,2,nBack_con_0003,0.5
0.6455696202531646,train,svm_kernel_default,2,nBack_con_0003,0.5
0.75,test,svm_kernel_default,2,nBack_con_0003,0.5
1.0,train,svm_kernel_tuned,2,nBack_con_0003,1.0
0.75,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6455696202531646,train,naive_bayes,2,nBack_con_0003,0.6932773109243697
0.25,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.75,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.75,test,rfc,2,nBack_con_0003,0.5
0.7721518987341772,train,logistic_regression,2,nBack_con_0003,0.6946778711484594
0.75,test,logistic_regression,2,nBack_con_0003,0.5
0.6835443037974683,train,svm_kernel_default,2,nBack_con_0003,0.5192307692307693
0.65,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6708860759493671,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.65,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7468354430379747,train,naive_bayes,2,nBack_con_0003,0.772133526850508
0.35,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.65,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.65,test,rfc,2,nBack_con_0003,0.5
0.810126582278481,train,logistic_regression,2,nBack_con_0003,0.7213352685050798
0.65,test,logistic_regression,2,nBack_con_0003,0.5
0.7341772151898734,train,svm_kernel_default,2,nBack_con_0003,0.5
0.4,test,svm_kernel_default,2,nBack_con_0003,0.5
0.7341772151898734,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.4,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.7088607594936709,train,naive_bayes,2,nBack_con_0003,0.7713464696223318
0.4,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.4,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.4,test,rfc,2,nBack_con_0003,0.5
0.7848101265822784,train,logistic_regression,2,nBack_con_0003,0.6104269293924466
0.4,test,logistic_regression,2,nBack_con_0003,0.5
0.6962025316455697,train,svm_kernel_default,2,nBack_con_0003,0.52
0.6,test,svm_kernel_default,2,nBack_con_0003,0.5
0.8860759493670886,train,svm_kernel_tuned,2,nBack_con_0003,0.8414814814814815
0.6,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6455696202531646,train,naive_bayes,2,nBack_con_0003,0.6870370370370371
0.4,test,naive_bayes,2,nBack_con_0003,0.41666666666666663
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.6,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.6,test,rfc,2,nBack_con_0003,0.5
0.810126582278481,train,logistic_regression,2,nBack_con_0003,0.7107407407407408
0.6,test,logistic_regression,2,nBack_con_0003,0.5
0.6455696202531646,train,svm_kernel_default,2,nBack_con_0003,0.5172413793103449
0.8,test,svm_kernel_default,2,nBack_con_0003,0.5
0.6329113924050633,train,svm_kernel_tuned,2,nBack_con_0003,0.5
0.8,test,svm_kernel_tuned,2,nBack_con_0003,0.5
0.6835443037974683,train,naive_bayes,2,nBack_con_0003,0.7282758620689656
0.2,test,naive_bayes,2,nBack_con_0003,0.5
1.0,train,decision_tree,2,nBack_con_0003,1.0
0.8,test,decision_tree,2,nBack_con_0003,0.5
1.0,train,rfc,2,nBack_con_0003,1.0
0.8,test,rfc,2,nBack_con_0003,0.5
